release,release_date,filename,url,md5_hash
DepMap Public 25Q3,2025-09-25,OmicsFusionFiltered.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.59/OmicsFusionFiltered.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsFusionFiltered.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1786667895&Signature=KgKqmyVZZ1tBL9%252BztEwKnKx1Ht1sTq4aTRxB15Fw7C2Mshbyel1xtYmJiKSuilWnjP%252FUper8nCNrDKWQq9el2HvqjSzpStHUmIm%252Fmgb2%252BCOUYrunhjR0F5Sh%252Favnp4ULBPRVXSs9egf0OBLItKaPub9XCBrkIRS%252FYz%252B4698dTBW5uvXxUdUfhyHs4gcz83Na92w%252BdaLEIAUPuT0zHcJsQ7X5vcLMSvuk5lp1dn5CtJvX5XbNPoKoZBi6W2qa%252F2ViJFqT69FYtB2EbNq7bsEHHXfuoQkI6rVME13wTzR%252BOEscQazWBP0XY42yY8DnVEqtRkOFaJ7%252Fkv7yGDIpwMVS%252FQ%3D%3D&userProject=broad-achilles,07c5abff9e75add6cc56c1f06485a1ca
DepMap Public 25Q3,2025-09-25,OmicsFusionFilteredSupplementary.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.59/OmicsFusionFilteredSupplementary.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsFusionFilteredSupplementary.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1786667895&Signature=gejTPdybtnaQsUSwxHRr3m96qLmMTppNVnvi6YA44RPAV1lcYKQg9brzgZnnVN0jcLjGhE%252FJ%252FOWm35cc7m3l5nU0ePTRvjJHGGx1HmYDl%252BQP11Jx8SzG5%252FTCOe10UbMzce%252BODxgYsjyg1eR9%252BGP6e8085H2Ni6D53jhVs0cHs8yF9RYPVxsVFUxL%252FfLlpSxp2OroZJKAl6IB%252BlBoLadQ6HBZW1uBsZ%252B9QVnh7dV2%252FnJ5vwmZurfMAtSv%252Bsy%252FAiOP15cIAk%252Fw7aTc8zZxh6OdfPPRNv1vbVZCg2gKX%252Bl2YJVNgxewTQwQRLIm6XSee0dRktH1X3H8PwvNNILkiINukQ%3D%3D&userProject=broad-achilles,c7e2638f61ed2c697f8e560fa6ab87f4
DepMap Public 25Q3,2025-09-25,OmicsInferredMolecularSubtypes.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q3-b56c.39/OmicsInferredMolecularSubtypes.csv?response-content-disposition=attachment%3B+filename%3D%22OmicsInferredMolecularSubtypes.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1786667895&Signature=e1zCSdlL9Mxdu2xmPx26%252B2G94MnAvcTcXw9IxbNCLIo9JcdQZpXXEEGi9%252BpEi3yXvU%252BVAUwkIyclsiMU0f7M11zZI26fWAb5UWfSqA6QieKTcBdd4aB%252F6VJHmMPaauB4Nu%252FflTYehEKF5EoXOxihPvzCZjaOPNl7TBNbGn%252BF63MrfyITJdOrtPfsuq3wL9F5KeGJCzNEa5o5fAAPHCaEtQbsYEDpVcHdBfon%252BdGJVx5PygAIsACOvcDLHP8YPOKi4C8n0VFMUk7moX%252Bkkd9WuMh9q8A1eFTgE963T34lSrjfyAfxHzin3wR2hMtgq%252F%252BHytyLxZ0XOlgO%252Fa4Hy5JLcQ%3D%3D&userProject=broad-achilles,19823a18fdd59cc70b04264b28620403
DepMap Public 25Q2,2025-06-27,ScreenSequenceMap.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.2/ScreenSequenceMap.csv?response-content-disposition=attachment%3B+filename%3D%22ScreenSequenceMap.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1786667895&Signature=mA2blNl6jNU1Kwie%252BjaxOtjP8CjqUiDKYGX50fqk5s7Vusr4is07vbpypb0DDPtOAM9t9MHpxEPul3nCy6SyUpsFg1VZtDFq%252BhXGwb1RFM09kOaESCnX4UuFb8h0VgRq7cx0WlBr4wajcb8dUNRgjhKuVEEcOAXX2QOwrBFC1xJz4B9Sx%252FPifWIQiZkm0xWBR3xJdpP6LKvbVEgTq7RVhM%252F3gRNR34S7pkc08Vjh4agrMNQShDckuurSIM1iEbFSdVOn6IbHm1zhiZBJT3aZmG8OsElPhL4xbXxZCXNEs%252FbJ8qYhWJtASioe28hzZoMoYGAx6NrKu2atR%252FBfmAiHBw%3D%3D&userProject=broad-achilles,de3851113937416711f83025d7b39329
DepMap Public 25Q2,2025-06-27,README.txt,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/public-25q2-c5ef.114/README.txt.txt?response-content-disposition=attachment%3B+filename%3D%22README.txt%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1786667895&Signature=B%252FWqIo2oTmumXMsjTW%252F256ZuzM1nS8V%252B5BnurCbPLb7V2z5A4mYS2j9yIvvmFOfV8HYm9Go3gFDVqh4%252BO1OLH2k1UdJQxtxHYzruBZAViMDljFf%252BNDK1zdjWyeWbwnvqv2wwQDyWiV1NlTcBVrN%252BNGpgomLIeLUJz9kuQcZ8KDsMdj5jslTjkhxRXD1mOW7IF6I1fAMNEuz9OJXHQ2s0egB5cWA4vprtT%252F1yivbGKDaAbH751aS9O3l%252FSzNMijp2nHj8NChk2xphVYNkWh1v2oqlLyldEKkRsjLVP8SuoLtwqIH45z9g261w9ZrnIV%252BR72A6U6NLqP8Z6WBqt4%252BI7w%3D%3D&userProject=broad-achilles,7d98c9cc4d8f501fc43645d58090fe8d
DepMap Public 25Q2,2025-06-27,ScreenGeneEffect.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/ScreenGeneEffect.csv?response-content-disposition=attachment%3B+filename%3D%22ScreenGeneEffect.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1786667895&Signature=VY6Yli6%252FBl44pck9xlL9Crf6y4m1PTwc6b%252FGW%252FKxfcW0idD5IIOTw55pUAcUBUW6XGWy1XeuWMgOit8tl%252FbqekdY6F9CGkhrALq7nrivLD%252F3wTTwFRW%252F4BMYMN002MApdJS%252FojdZfHynAvWRGx0tsLlynkfpYKzdZ3tapEjfD9T7iGpn3ZDTt%252BwWqoB3u7SOHTHEACH0J%252B%252BBaZVWbMis3zxz0W6y1EGFV%252Fcn4d03%252BuRXTSqEKxT0TTt6m0im22%252B9BRu97gtcFf%252F9IOKkHTl%252BLp9aUQhKfdziqNtkwbg%252B%252BLGSwLp%252BD%252FDZ9oUFwgYjgFeOPhRW6p2pkNqeTHHznzNg3Q%3D%3D&userProject=broad-achilles,e5544f419d5ee98f3a74f60924650e32
DepMap Public 25Q2,2025-06-27,ScreenGeneEffectUncorrected.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/ScreenGeneEffectUncorrected.csv?response-content-disposition=attachment%3B+filename%3D%22ScreenGeneEffectUncorrected.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1786667895&Signature=omNgmPAJiwQ73jYX7TUtw%252BDA9JpKuHr0CACcHdw4ykH5ih6Q5XmWUPhouftonM5uCp2u0bV3I5r2euZEAYLnFgZfQ3OYwXpA0Yf3Du8wR5%252F8t0t9SWiChLWmDj%252FdKOJeripWKSKdtXMVgPr0ai0n7n2pp0Qb0%252BIW9EOxpHrKwFHtmxcn5VjaT2zWghdpOgHW9lkDva0V8lu30so4m8CcVbl%252BSlnvWmgRSaO2%252F%252BkVkSZ3yVdNJbp0V8ma0wa4UDHS4gnTsirLfp6CZqZuxzm6N%252BiyGRUMt%252FEpA53Gmf5eKDIZkx5ReW2znN38D6uJy5htpzgxfgs%252FhffZ1dA9TyQbWg%3D%3D&userProject=broad-achilles,7e20454e32f8526ceaabec35949462bc
DepMap Public 25Q2,2025-06-27,ScreenNaiveGeneScore.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/ScreenNaiveGeneScore.csv?response-content-disposition=attachment%3B+filename%3D%22ScreenNaiveGeneScore.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1786667895&Signature=Jk9qlxbhuWM0uYHDUsmF0FhYf%252B30cMogTTpUsMNZfCqL5i4Z%252FsMperUtof0kXz%252BXrq1PWY4OMRU7rwzgaWuMZaxz%252B4rXNjEr0J9ytRePdYoNbYtuXhahbAaPplPnVPgHjxME4Uc%252BTbLbySrDsFLBVSCH%252BcgDqHJ4Mta5AKj7IQ8BDCxLEuiJS%252B6xBO2RY7T4yL6BhWSVtGvBN6HHbpos4OgKI81UnE6v%252Fw4hDWYsgmfBZQsCWD2YJygHMb8mGQkrKId%252FzdCx9d9W3%252FZ4qqpLDdrhuU8xaRr7VdCAgHCh4wWuvCfZxVEuwsqQqBBnJte9YkUr1UshyOFQKywwrLjbUA%3D%3D&userProject=broad-achilles,76e0ba75e6cec6e651c888aad7190e42
DepMap Public 25Q2,2025-06-27,ScreenGeneDependency.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/ScreenGeneDependency.csv?response-content-disposition=attachment%3B+filename%3D%22ScreenGeneDependency.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1786667895&Signature=W2cznzj6N137fF0EyQdWrhMwuKKRqHrB2Dpcyp3QTVc3z1K672v8R210hbtsJCjgbewnfGEoYdR9hEACYHp6lQfWAsv1sYb6cXRy6Fs%252BNSnQtnD25IApyng%252FFm%252BBGAsnOBCWtuJeJhyiULcVSy9KLFiS9YBnpnqwRRN%252BA8hDHl6SpmzBfgIJdq%252FynvU7q0GP6hMZa5NFSBHpWoHaHAea5a1YOjEbYtIl1BC0GpUBL2AtDx3%252BXF8%252FlnY%252Fgdw887G2i29gk0wK6efcnUQnUy2fory3ZN6tWIg5j0HgDuhovHADLy6%252BbWlt82IY19%252F%252BFlWNT0GbhjWBUkc3Z0lMpg000Q%3D%3D&userProject=broad-achilles,dd59db89241243736c10e6b020584131
DepMap Public 25Q2,2025-06-27,CRISPRScreenMap.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/CRISPRScreenMap.csv?response-content-disposition=attachment%3B+filename%3D%22CRISPRScreenMap.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1786667895&Signature=BY3Abg4u1YQfrXZaJIq0XNibgVOfxF%252BrzK%252BWH9xDCwNCrn%252FIHAMkeWhCwHuWdnf74RZAstKTO1LNSz%252ByZP9j7aVubBqOuFRNCoJQTB71sri3PzaWuwe32vrPaldQjtcNVf4CrZE88ip%252FeciIyDGTXrW92M5s4dMUuzE1Y8wXWku7bkQxvDBLCUMjElm0hDG10hFIGiFfDIm1eCzdecIqdlyMw9MfA5Ob2sShMV8w3%252BQ3t6FVSaUzrUVRjzdj0tn9sIf96i%252FPALAlFLYN7YSIQaiHCci3XBSHI7w4PaZ%252FFIPw5Wuy%252FZhXsv72c7a%252Fnz3WOip1bdomFYePYK5K01HFag%3D%3D&userProject=broad-achilles,e1328914f4d9f4d4fac9fbc9e47c7f41
DepMap Public 25Q2,2025-06-27,CRISPRGeneEffect.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.3/CRISPRGeneEffect.csv?response-content-disposition=attachment%3B+filename%3D%22CRISPRGeneEffect.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1786667895&Signature=A4Fuv0EXNleXk4ImDLaIETy7qjVVduZUYaymVr1Tsz2lmxu%252B6ViPsGqHFS4thC%252B3LULrvu9HPEI%252F5ZscGcThYyOeCngxKGVyzRNSvkVuctGzs4LXErDxOiCTmQCj4PpwoFRCOgYQrySG6I9Q7bOTkQr3HJreOxgzL9%252BoVSe2dhPlGGltQsXc1wtjdJJmgn1c0opt5%252F8hOqbvWg8lc7oCSWNgx%252BUkNUXMV6iwQMn3EpOlA68fQnPCJiikPndZzlH81Oo0GZT%252FRJJC2bxkBmBd%252F5ME8WJ6Nnx9asr4fa6axxqAG36EYwuM3Ubo2kGVjnWxYU6PP5oPpPbXebQ2017O7Q%3D%3D&userProject=broad-achilles,821aa040fdb366c6204a220a5f9fe316
DepMap Public 25Q2,2025-06-27,CRISPRGeneEffectUncorrected.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.3/CRISPRGeneEffectUncorrected.csv?response-content-disposition=attachment%3B+filename%3D%22CRISPRGeneEffectUncorrected.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1786667895&Signature=YtvUFlTz7LHjf9nzdwrMDC71hSj33pP8z3clOr1DZt%252BLyLSBf%252FA56%252FvG5dwT5fmAfi8lsS9SPLrQfpzohEbgdcVRTny%252FTr8C8ZWubW%252F47%252F24HSNiRVZZz6CJsOYQ1pcLerftHTb99V5iGt%252B0T%252FOqocLtmtMOblMZ75tVyFsllTvUDlWwkNfaAZRwm4sjoLyYj8%252Fo%252B0G7TFxjrKhBP2aWUxyYCPRq6m2ZXr5WHuPJcQMl1qU0Igj35Nxflhb%252FIfGt8IUb4pjQnSK%252BhtdfXpudp19najRc7zi1CSgd9RFY%252B3MeQJe%252B%252FSo6oX3yvqrkVVWFeKDgh8YENwK5jvLq5Y1auQ%3D%3D&userProject=broad-achilles,7931796486abcd6a1c6490d092ef17d5
DepMap Public 25Q2,2025-06-27,CRISPRInferredLibraryEffect.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/CRISPRInferredLibraryEffect.csv?response-content-disposition=attachment%3B+filename%3D%22CRISPRInferredLibraryEffect.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1786667895&Signature=RkWg7vBZP%252F0IKxO%252BDGH6H%252Bwh8CFmB%252FqoKEiVPEIQ3ueAuleY%252FqCrgdJ95WldulJmcZ8ZhqIO8e4WAy0iZrxIsgWQhYvWYC6pI9JMQrYQrkz6LZc0fkzhlcg46HPtzo3S4b1yKKfXq6Xu995u1E3yMy%252F6yHf%252FyQ%252BENLOte%252FMrCqHdE6yx79J5yQvW%252F3DkHveCzozdwbirUTmIOqpSWAz%252BECD8tHareipxsj%252B6l%252FPs%252B8GVonz0Jjid0lTRFU%252Bt0B%252Fg4Dca3cuYx2Gb7rtOLgVDQG1qYaVraokwYW59B9KJmkmD%252B9nzhUMd4SgWJs1p41eMPAH5kMf4X4I5Lhk1RE2%252FcQ%3D%3D&userProject=broad-achilles,14d015f9f4c47f6856338e8dfea23463
DepMap Public 25Q2,2025-06-27,CRISPRInitialOffset.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/CRISPRInitialOffset.csv?response-content-disposition=attachment%3B+filename%3D%22CRISPRInitialOffset.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1786667895&Signature=Vz8tLFpAGHBGQ2%252FY92MaQ8GS4lAEt2Hy0KbyLBvTLt%252BnbNIS6J08ThFqeLXyBiFZqScXBcPn5pBgdA5EvUhGCtbU4y76BFvovTOhRyDlhTPldKHvbNqcIBMqhsKMM4wx31voeqcgQebDTcAusmNP5wXo%252BqJZg7%252B4EMffxg7pkTOid%252Fyzw%252BMDAbxexG2QJlhJsieohzn7SKgAD%252BnqkUoTpPoYlDkPi4tsKZAaYx2kGNytAy9QBhrRenNBq5u4QBAuyu6VTP49dOjfIopyaL2LSfka3GlUdYhh4hTrTo1dOhXzQDd8d8m1qjwgZCBRAJQyvmKbnbOWQNBxxjJ7TaZeQw%3D%3D&userProject=broad-achilles,614960625f99f96cdeaa9342c7800bec
DepMap Public 25Q2,2025-06-27,CRISPRGeneDependency.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.3/CRISPRGeneDependency.csv?response-content-disposition=attachment%3B+filename%3D%22CRISPRGeneDependency.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1786667895&Signature=Jc0PqXf6TBz8uQPJ5Ho%252F%252FFU01vNFf2HIuOl4sz7JWVbJlfdAHYX3Hl9VkfHdSBLhz%252FXCc4vmTaM8Bbk%252FO5XrskOMzfeTkQ1CwERZFWLfAfHuRbI1Lr8ZjWCPHaP%252BmZq9MbReTOrcDGXIzfJnIGf9vCeiKgJpa8xUMtRS6JId4dKZO8%252Fhe59IKHGNie%252FtVsMSQ6iwhj66Uhd32sLAMIcoBSmWSzfcz%252FPpM42AgCCVclrRSwSZEzGPuUmW1%252B2xHO2ThHDSImNcbUsrp2VUIWcfRCPpORGRj%252BvKMaQYd2r3TBSghR8mMyH6iuyvCkIghepIkII%252FjhjcAmzMUc9L2exQbQ%3D%3D&userProject=broad-achilles,3c559fc6a5945916f591bd04f2e98f15
DepMap Public 25Q2,2025-06-27,CRISPRInferredGuideEfficacy.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/CRISPRInferredGuideEfficacy.csv?response-content-disposition=attachment%3B+filename%3D%22CRISPRInferredGuideEfficacy.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1786667895&Signature=nHSg8MIGm71y4jJx4s%252Fn5rDaT7VDwseY%252FDNjxkvmTkkh2PHlfrHDgPrkKzdcZGzpK6DseW5qBdqP14ybABKfWy928q1DVYOmhjdkej1qzhSCY7A%252BPh7iAkY3xhDxRQ5QwKjh4Cv7U4UzzYLZCgbQIPM14Da1MaCUK9a8VebOpwe7Lg1rPzIYd02LUABxGocaIAFqyDOODGqhq24jxlJ%252F3QhWMUtCBuzs8tV8Na%252F5VcR3E21KX4ckl%252BQRAN4fUiA%252BkNRX8SgmComMEV3W2hLrgx%252FdvkKF4bw%252F%252Bz8%252Fj3eOifae2od7Ui087IbQ%252Bi87EOjm%252B%252BJytBPEY5B%252Fw7d0X59eZw%3D%3D&userProject=broad-achilles,44d2dd36796cfd1b5511ff130be72bcd
DepMap Public 25Q2,2025-06-27,CRISPRInferredModelGrowthRate.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/CRISPRInferredModelGrowthRate.csv?response-content-disposition=attachment%3B+filename%3D%22CRISPRInferredModelGrowthRate.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1786667895&Signature=FQPrPayxc1CQ6lQE%252FfLbtaYVWBH9w7LWyMqeGcvz8Hc6wyfhC0KdEJ0yoh%252FpUkJwHbIYFwj9j15st7ypsY4dh9h697LBuwT6wupwaWJH7Zwl8B1oKlKMaRX%252FNOlUz8Jt9KwzDs9TveEiBooDL6ldgIycVxnaN6KhPhUf8jxc8h0Jui3m6HEk33v4Vk8nWDwyGm5xxkho%252BN1HTYd4srFEk0yh6oM%252FH7QetKFXaNioV9PJDMPOs%252FzxvinPR5SuLTgeSy7F2Henn5iVMf0KbmaAs5%252BwrNF5nyTs4vs3cnGLJtDcosR1g3JYC5yBgA4hC0RjT0HfGpIO1%252B5Pr2nb8hcS2Q%3D%3D&userProject=broad-achilles,81d40e5e5a7f52f12b4fe05de01527f9
DepMap Public 25Q2,2025-06-27,CRISPRInferredModelEfficacy.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/CRISPRInferredModelEfficacy.csv?response-content-disposition=attachment%3B+filename%3D%22CRISPRInferredModelEfficacy.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1786667895&Signature=A9AFNme%252FPVpN3ai27dWXW9fKsOekyYb1lCjmB97QOlNhfEpDboCcjIYpyO1fPlKpenk27adis7zhXyMaOY8gOsqaom1Eyz0SJuJ64o0vT8RvzXZSe%252B%252BmBjcWnuApQvvM1m25Ww6tDa9ZWh8hpBA%252B2aEjK0F5zWaWCZdCiTt%252BK7QaC%252F3Rj2agoeWqFS7NHMQJAYyZNqkQCJIDpJsQ6dpFfcpaFsUHO3UeoIdMTXmMQ2svih%252FmTD5MX%252Bdkexjy6WdLfEanaXciwIdgTzOYdQ3f3EZkjBGYalJk408MxxN1wchmJaQjIP7jB6OV60xxKdIjeQQTX%252FbJ%252BB6%252B2hoI%252Fk5RJQ%3D%3D&userProject=broad-achilles,1e4c5c27954eb40a86b539f2cb0717d0
DepMap Public 25Q2,2025-06-27,CRISPRInferredSequenceOverdispersion.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/CRISPRInferredSequenceOverdispersion.csv?response-content-disposition=attachment%3B+filename%3D%22CRISPRInferredSequenceOverdispersion.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1786667895&Signature=RkkY4xFcASa5vEMH3KzRgMrxw59Pp0voosmJqWNQBiI9LkZAJEcMM9uclxOuJzNYs1MUvoz9wOd4zPNxqXLHrO6Qqy357IXvrohROx1RMDJTaX6KvuJ%252FHvjyc6L9VjIKKXPTOpn2SC2c8jfqjIf9sgLUx1MJ4d2N2k8JtF5sANUuqyUaRNpDcjVcqx5zFglFt%252FpGTThEpbZOGP3LPHOWW2PrzINHmWv5X%252Fj0KwNFeOUaZ08BRMIsBnJubhLk10%252F0Q4ZI7MBtx%252FSNEyW3LVOcvyPu2J3ztMp%252FqnXpfoXgbF2UUKYRRhmhmIzK7sqe8ECqetz3RBRuCacyLvAv2hUM5A%3D%3D&userProject=broad-achilles,f8ce41be42954d9078503c954c154e53
DepMap Public 25Q2,2025-06-27,CRISPRInferredCommonEssentials.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.3/CRISPRInferredCommonEssentials.csv?response-content-disposition=attachment%3B+filename%3D%22CRISPRInferredCommonEssentials.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1786667895&Signature=WML%252FJ2fxosT6RwimQ4udb%252BCdc%252BbSf8y9eXm6it%252BtVI0iVOTsCzNIxM%252FFWvtxbb3YU7iofmLQ58vbX2nVsXOgK1gF%252BMLbdaf1gTpxcD0i5h78eBYvDx3mUSg9I8jxHDERKiNuGyZiwRrkcwkLcQwl5%252FuBAtyFqjUkB9uWS0dCz92eLwmCov5a2TQjaS2N9Y5tD4PP03oOgHOjiXQveHHKM9Oh58WMeOwxep%252Fl1HVKygoGJcufhBG3d%252FPpQLpqwjzNtEVdlJlrhO5i%252B86uEt7JrKtkv3JTL65jfYTSWCoLGSp2v%252F1Id%252B4yTkKst61uiDjZC8PX2XH8kFiBOE1MNDYydQ%3D%3D&userProject=broad-achilles,ccb9b7379f5afa69b3863e22fd8b1bae
DepMap Public 25Q2,2025-06-27,AchillesCommonEssentialControls.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/AchillesCommonEssentialControls.csv?response-content-disposition=attachment%3B+filename%3D%22AchillesCommonEssentialControls.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1786667895&Signature=Tu4Z%252FM%252FfiePoZw3KOWmGxmTnWpcsHrJ2hWbl1DjvmTRmYB7Ic1wTQwZ0OoE8tHNPjOWypYpOnX%252FKu2VwlLTB%252BNBnzN%252FhbjNGn7akaq2%252FwgaVAd3XCEUramaNnxrg%252BrifaoHySyEvpCxn%252B55wz4VgqgGp5wrkqQ9gdphqAhDVWlJoq7zfGoKP53Z%252B2ipMMhDeU2pX3H7Q8hMJwo9Eo5ZrCyUuMAi3KbCjrq%252FO6M%252FnGNytYdhS4E1AI6inYcfaIhyZSuzs97NmnOweIUljahLsFlx4QWmP%252BsMLhddjzE4QBf1bfkeRCsd0PzFB72tf1AcZ4A8Q%252FX49CKF1YuQpzM0COA%3D%3D&userProject=broad-achilles,9cc07e7ebc282984d8107341dfde8f26
DepMap Public 25Q2,2025-06-27,AchillesNonessentialControls.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/AchillesNonessentialControls.csv?response-content-disposition=attachment%3B+filename%3D%22AchillesNonessentialControls.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1786667895&Signature=MgGDQ348k5U4Jy%252BX%252FE3Br%252B4oXPfyunIujjD3N%252BNMvN2lrek35TTri0JAsh0Dg4Q9lXorjCaBQvAQkwxghxtIgQ7%252BZpp703Kuxx4R4TVoWZiwEj%252BHojp%252BGyflebBCyYwAzaAdqB%252FfL%252F4LWa4sTrEYynsJdA%252F2zy1%252FZIHFZ8g9RZdgz%252BM7R68cfcySb9NLBOcHZ0OMT3kavk5E75OARNvzO2yzzYQWlHiUNwWXCeDgLMs1lL4EWanGKGqg7ECLcIRBoHPaiBjsKD8ITmljVrmOhMyUWGeAoaXGU3xHv7V0FGE%252B%252BxuYgS9tTykxkN59qjflQi1Mr0CLBIlDGHBRC%252FVszA%3D%3D&userProject=broad-achilles,ca6a757db1cae49b913423ce73b818cf
DepMap Public 25Q2,2025-06-27,AvanaRawReadcounts.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/AvanaRawReadcounts.csv?response-content-disposition=attachment%3B+filename%3D%22AvanaRawReadcounts.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1786667895&Signature=nsVmMiSbubSa%252B6wvu3yp4vymnwT6q1KLgLaMyaH0hK41W9YpK9PVWqRdSDU%252BxUBkYFE%252BZNQFSb2SMrrrh2ZPiMt3b5Y%252FLj%252BiFRhim0A%252FpH28c3ecVaGCUMqmq%252F96g2OQcySQCqsvaEmTPrpMZZfqtelQwvcoFxHirvqNtbfGf5ZDokTB%252BHwvQelkLgoH04%252F724iWhuEMnpNgNO1PpeSQNgWndxYWB61F7gk5qwzgso%252BwJHu37ApjvPCrsjH5n1Di9K6LnJ0Ix9IpCUZU4vPbMB76Sk2%252FWKVp3NKFmk8%252BJjnhk6u24nOYnXm5xssmDR5xfR69%252FtJh0H0jMrzQfwzY8w%3D%3D&userProject=broad-achilles,dfac0ae52f428b5a2ad827c40d4b9dc0
DepMap Public 25Q2,2025-06-27,HumagneRawReadcounts.csv,https://storage.googleapis.com/depmap-external-downloads/downloads-by-canonical-id/25q2-public-557c.1/HumagneRawReadcounts.csv?response-content-disposition=attachment%3B+filename%3D%22HumagneRawReadcounts.csv%22&GoogleAccessId=depmap-external-downloads%40broad-achilles.iam.gserviceaccount.com&Expires=1786667895&Signature=lDNeD7e7hxxIlZJ65wpOrFo2fv18xh%252F7BKRHGHVrlVfAq819qH%252Fx%252B1SMQN4AkeLuIjnWxd%252BnQSkujFCTkwosoZFg5Y%252FqtMn3mYjDB%252FqpJ8kxwq%252Fuommla49bXy940dI1tLmGw%252BbDMgFF4xw4N5nA4qI3k7wMgEi3TTFvVk54CnzGWb7bThR%252F80PgLClcvUGx8QL3BHXfC61WEWiIoFZtQlgIpgvTwxi2xznX2DNx197xsX6KaJlycAplrz3bnxEVXcWc8k7r2Xwi%252FNNgQShT6vDlaK%252Be6nOEXm2XhxCGtDAzXXWMV9AqKL%252FD7BjpphH%252BrfW21jvdhOEFJ6l9toPZgA%3D%3D&userProject=broad-achilles,08a42c5337b38b055938cf74a7270b9e
